Entity,Code,Year,Coal Consumption (terawatt-hours)
Other Middle East,,2018,4.588554618
Other Northern Africa,,1965,0.217483754
Other Northern Africa,,1966,0.164838524
Other Northern Africa,,1967,0.176735483
Other Northern Africa,,1968,0.217182515
Other Northern Africa,,1969,0.20257743
Other Northern Africa,,1970,0.199863973
Other Northern Africa,,1971,0.22097
Other Northern Africa,,1972,0.2326
Other Northern Africa,,1973,0.24423
Other Northern Africa,,1974,0.25586
Other Northern Africa,,1975,0.29075
Other Northern Africa,,1976,0.24423
Other Northern Africa,,1977,0.15119
Other Northern Africa,,1978,0.19771
Other Northern Africa,,1979,0.2326
Other Northern Africa,,1980,0.15119
Other Northern Africa,,1981,0.18608
Other Northern Africa,,1982,0.10467
Other Northern Africa,,1983,0.19771
Other Northern Africa,,1984,0.17445
Other Northern Africa,,1985,0.15119
Other Northern Africa,,1986,0.08141
Other Northern Africa,,1987,0.1163
Other Northern Africa,,1988,0.20934
Other Northern Africa,,1989,0.20934
Other Northern Africa,,1990,0.10467
Other Northern Africa,,1991,0.08141
Other Northern Africa,,1992,0.10467
Other Northern Africa,,1993,0.10467
Other Northern Africa,,1994,0
Other Northern Africa,,1995,0
Other Northern Africa,,1996,0
Other Northern Africa,,1997,0
Other Northern Africa,,1998,0
Other Northern Africa,,1999,0
Other Northern Africa,,2000,0
Other Northern Africa,,2001,0
Other Northern Africa,,2002,0
Other Northern Africa,,2003,0
Other Northern Africa,,2004,0
Other Northern Africa,,2005,0
Other Northern Africa,,2006,0
Other Northern Africa,,2007,0
Other Northern Africa,,2008,0
Other Northern Africa,,2009,0
Other Northern Africa,,2010,0
Other Northern Africa,,2011,0.1685187
Other Northern Africa,,2012,0.1364199
Other Northern Africa,,2013,0
Other Northern Africa,,2014,0
Other Northern Africa,,2015,0
Other Northern Africa,,2016,0
Other Northern Africa,,2017,0
Other Northern Africa,,2018,0
Other South America,,1965,0.367508
Other South America,,1966,0.309358
Other South America,,1967,0.352389
Other South America,,1968,0.287261
Other South America,,1969,0.268653
Other South America,,1970,0.333445311
Other South America,,1971,0.311580911
Other South America,,1972,0.303091011
Other South America,,1973,0.260445122
Other South America,,1974,0.281030222
Other South America,,1975,0.293823222
Other South America,,1976,0.261644333
Other South America,,1977,0.252456633
Other South America,,1978,0.047652333
Other South America,,1979,0.070214533
Other South America,,1980,0.064399533
Other South America,,1981,0.053038344
Other South America,,1982,0.034438011
Other South America,,1983,0.033928933
Other South America,,1984,0.037570444
Other South America,,1985,0.044388267
Other South America,,1986,0.044388267
Other South America,,1987,0.044969767
Other South America,,1988,0.060437667
Other South America,,1989,0.044155667
Other South America,,1990,0.045318667
Other South America,,1991,0.044271967
Other South America,,1992,0.041829667
Other South America,,1993,0.041829667
Other South America,,1994,0.041829667
Other South America,,1995,0.044155667
Other South America,,1996,0.046481667
Other South America,,1997,0.045318667
Other South America,,1998,0.037185333
Other South America,,1999,0.039511333
Other South America,,2000,0.037185333
Other South America,,2001,0.042222444
Other South America,,2002,0.043000333
Other South America,,2003,0.037185333
Other South America,,2004,0.044548444
Other South America,,2005,0.048153744
Other South America,,2006,0.051526444
Other South America,,2007,0.055015444
Other South America,,2008,0.052689444
Other South America,,2009,0.056178444
Other South America,,2010,0.068041044
Other South America,,2011,0.061760844
Other South America,,2012,0.070018144
Other South America,,2013,0.056920122
Other South America,,2014,0.0473111
Other South America,,2015,0.084025689
Other South America,,2016,0.087362178
Other South America,,2017,0.066027426
Other South America,,2018,0.065794826
Other Southern Africa,,1965,2.69219
Other Southern Africa,,1966,3.184676668
Other Southern Africa,,1967,3.279603334
Other Southern Africa,,1968,3.764670001
Other Southern Africa,,1969,3.754926668
Other Southern Africa,,1970,3.966280002
Other Southern Africa,,1971,4.017390002
Other Southern Africa,,1972,4.048633335
Other Southern Africa,,1973,4.062023335
Other Southern Africa,,1974,3.839040001
Other Southern Africa,,1975,3.806036668
Other Southern Africa,,1976,4.101250001
Other Southern Africa,,1977,3.680810001
Other Southern Africa,,1978,3.806416669
Other Southern Africa,,1979,3.774230002
Other Southern Africa,,1980,4.122313335
Other Southern Africa,,1981,3.816890125
Other Southern Africa,,1982,4.026637175
Other Southern Africa,,1983,3.516757161
Other Southern Africa,,1984,3.648817155
Other Southern Africa,,1985,4.244169869
Other Southern Africa,,1986,4.654235929
Other Southern Africa,,1987,4.669615942
Other Southern Africa,,1988,5.311975732
Other Southern Africa,,1989,5.633161442
Other Southern Africa,,1990,9.57043428
Other Southern Africa,,1991,9.438273506
Other Southern Africa,,1992,10.12543593
Other Southern Africa,,1993,10.30071416
Other Southern Africa,,1994,11.48935476
Other Southern Africa,,1995,10.95925678
Other Southern Africa,,1996,9.838984034
Other Southern Africa,,1997,10.61583353
Other Southern Africa,,1998,12.19357359
Other Southern Africa,,1999,12.20393697
Other Southern Africa,,2000,12.25321591
Other Southern Africa,,2001,11.34206123
Other Southern Africa,,2002,11.5067211
Other Southern Africa,,2003,10.809769
Other Southern Africa,,2004,11.2052035
Other Southern Africa,,2005,12.1523794
Other Southern Africa,,2006,11.47567082
Other Southern Africa,,2007,11.83614917
Other Southern Africa,,2008,11.55106973
Other Southern Africa,,2009,12.65870111
Other Southern Africa,,2010,7.873572002
Other Southern Africa,,2011,9.297770716
Other Southern Africa,,2012,12.78535717
Other Southern Africa,,2013,13.89094389
Other Southern Africa,,2014,16.55179567
Other Southern Africa,,2015,16.42118655
Other Southern Africa,,2016,16.53365838
Other Southern Africa,,2017,19.18110793
Other Southern Africa,,2018,17.83727293
Pakistan,PAK,1965,16.03777
Pakistan,PAK,1966,13.53732
Pakistan,PAK,1967,13.00234
Pakistan,PAK,1968,14.31653
Pakistan,PAK,1969,12.88604
Pakistan,PAK,1970,10.73449
Pakistan,PAK,1971,8.50153
Pakistan,PAK,1972,6.81518
Pakistan,PAK,1973,6.76866
Pakistan,PAK,1974,6.19879
Pakistan,PAK,1975,6.01271
Pakistan,PAK,1976,5.95456
Pakistan,PAK,1977,6.47791
Pakistan,PAK,1978,6.89659
Pakistan,PAK,1979,7.68743
Pakistan,PAK,1980,8.18752
Pakistan,PAK,1981,9.29237
Pakistan,PAK,1982,10.53678
Pakistan,PAK,1983,11.95564
Pakistan,PAK,1984,13.56058
Pakistan,PAK,1985,15.38649
Pakistan,PAK,1986,17.45663
Pakistan,PAK,1987,19.81752
Pakistan,PAK,1988,20.72466
Pakistan,PAK,1989,22.70176
Pakistan,PAK,1990,24.06247
Pakistan,PAK,1991,23.81824
Pakistan,PAK,1992,24.45789
Pakistan,PAK,1993,25.67904
Pakistan,PAK,1994,25.49296
Pakistan,PAK,1995,25.7023
Pakistan,PAK,1996,26.0512
Pakistan,PAK,1997,24.35322
Pakistan,PAK,1998,24.37648
Pakistan,PAK,1999,24.38811
Pakistan,PAK,2000,23.58564
Pakistan,PAK,2001,24.48115
Pakistan,PAK,2002,27.4468
Pakistan,PAK,2003,34.86541491
Pakistan,PAK,2004,38.94702179
Pakistan,PAK,2005,43.30651646
Pakistan,PAK,2006,46.15293134
Pakistan,PAK,2007,63.16526596
Pakistan,PAK,2008,69.65792533
Pakistan,PAK,2009,57.2870294
Pakistan,PAK,2010,53.8307395
Pakistan,PAK,2011,46.40007503
Pakistan,PAK,2012,47.04858697
Pakistan,PAK,2013,37.27480889
Pakistan,PAK,2014,54.99290266
Pakistan,PAK,2015,54.09944724
Pakistan,PAK,2016,62.11844805
Pakistan,PAK,2017,82.55528526
Pakistan,PAK,2018,134.8449868
Peru,PER,1965,0.419706499
Peru,PER,1966,0.529402516
Peru,PER,1967,0.596174004
Peru,PER,1968,0.591404612
Peru,PER,1969,0.996802935
Peru,PER,1970,1.011111111
Peru,PER,1971,1.418055556
Peru,PER,1972,1.534166667
Peru,PER,1973,1.754722222
Peru,PER,1974,1.871111111
Peru,PER,1975,1.9525
Peru,PER,1976,1.510833333
Peru,PER,1977,1.731666667
Peru,PER,1978,1.476111111
Peru,PER,1979,1.568888889
Peru,PER,1980,1.650555556
Peru,PER,1981,1.673611111
Peru,PER,1982,1.894444444
Peru,PER,1983,1.603888889
Peru,PER,1984,1.278611111
Peru,PER,1985,1.394722222
Peru,PER,1986,1.894444444
Peru,PER,1987,2.138611111
Peru,PER,1988,2.103611111
Peru,PER,1989,2.336111111
Peru,PER,1990,1.685
Peru,PER,1991,3.265833333
Peru,PER,1992,3.196111111
Peru,PER,1993,3.358888889
Peru,PER,1994,4.1375
Peru,PER,1995,4.346666667
Peru,PER,1996,4.555833333
Peru,PER,1997,4.741944444
Peru,PER,1998,5.198611111
Peru,PER,1999,4.714722222
Peru,PER,2000,7.323888889
Peru,PER,2001,6.645277778
Peru,PER,2002,9.1
Peru,PER,2003,9.765555556
Peru,PER,2004,10.55944444
Peru,PER,2005,10.71666667
Peru,PER,2006,9.118055556
Peru,PER,2007,12.03888889
Peru,PER,2008,10.73472222
Peru,PER,2009,9.643888889
Peru,PER,2010,9.457777778
Peru,PER,2011,9.511666667
Peru,PER,2012,10.15194444
Peru,PER,2013,10.23861111
Peru,PER,2014,10.11111111
Peru,PER,2015,9.424166667
Peru,PER,2016,11.39
Peru,PER,2017,6.761336045
Peru,PER,2018,10.94098202
Philippines,PHL,1965,0.51552301
Philippines,PHL,1966,0.48839022
Philippines,PHL,1967,0.37985906
Philippines,PHL,1968,0.173649856
Philippines,PHL,1969,0.227915436
Philippines,PHL,1970,0.227915436
Philippines,PHL,1971,0.222488878
Philippines,PHL,1972,0.21706232
Philippines,PHL,1973,0.21706232
Philippines,PHL,1974,0.303887248
Philippines,PHL,1975,0.575215148
Philippines,PHL,1976,0.683746308
Philippines,PHL,1977,1.687659538
Philippines,PHL,1978,1.54656903
Philippines,PHL,1979,1.351212942
Philippines,PHL,1980,1.6279674
Philippines,PHL,1981,2.82181016
Philippines,PHL,1982,3.14740364
Philippines,PHL,1983,5.730445248
Philippines,PHL,1984,9.181736136
Philippines,PHL,1985,12.98575329
Philippines,PHL,1986,10.22906183
Philippines,PHL,1987,10.88024879
Philippines,PHL,1988,13.77803076
Philippines,PHL,1989,10.89110191
Philippines,PHL,1990,12.43767094
Philippines,PHL,1991,13.96796029
Philippines,PHL,1992,13.91912127
Philippines,PHL,1993,14.14161015
Philippines,PHL,1994,13.62608714
Philippines,PHL,1995,16.43704418
Philippines,PHL,1996,22.88922164
Philippines,PHL,1997,28.39717801
Philippines,PHL,1998,28.67393247
Philippines,PHL,1999,33.62837993
Philippines,PHL,2000,46.66297224
Philippines,PHL,2001,47.6506058
Philippines,PHL,2002,41.52402182
Philippines,PHL,2003,43.21710791
Philippines,PHL,2004,46.97771261
Philippines,PHL,2005,53.36301317
Philippines,PHL,2006,58.3826
Philippines,PHL,2007,62.802
Philippines,PHL,2008,73.8505
Philippines,PHL,2009,70.4778
Philippines,PHL,2010,81.6426
Philippines,PHL,2011,89.8687172
Philippines,PHL,2012,94.03559785
Philippines,PHL,2013,116.3462212
Philippines,PHL,2014,123.7850785
Philippines,PHL,2015,135.1006005
Philippines,PHL,2016,152.2157285
Philippines,PHL,2017,179.9974867
Philippines,PHL,2018,189.3106426
Poland,POL,1965,691.76403
Poland,POL,1966,701.03314
Poland,POL,1967,713.72147
Poland,POL,1968,748.06486
Poland,POL,1969,785.92051
Poland,POL,1970,816.1934
Poland,POL,1971,835.46431
Poland,POL,1972,873.95961
Poland,POL,1973,877.55328
Poland,POL,1974,902.29029
Poland,POL,1975,973.44263
Poland,POL,1976,1017.81108
Poland,POL,1977,1053.9106
Poland,POL,1978,1102.97757
Poland,POL,1979,1116.28229
Poland,POL,1980,1182.11972
Poland,POL,1981,1054.0269
Poland,POL,1982,1091.06845
Poland,POL,1983,1088.42844
Poland,POL,1984,1134.92518
Poland,POL,1985,1161.31365
Poland,POL,1986,1191.00504
Poland,POL,1987,1233.943
Poland,POL,1988,1199.97177
Poland,POL,1989,1146.61333
Poland,POL,1990,912.263015
Poland,POL,1991,903.556797
Poland,POL,1992,873.54093
Poland,POL,1993,863.486795
Poland,POL,1994,804.186588
Poland,POL,1995,817.863468
Poland,POL,1996,837.154149
Poland,POL,1997,816.955165
Poland,POL,1998,736.125502
Poland,POL,1999,706.232913
Poland,POL,2000,654.114231
Poland,POL,2001,646.408193
Poland,POL,2002,634.171107
Poland,POL,2003,652.895407
Poland,POL,2004,633.7097222
Poland,POL,2005,641.0230556
Poland,POL,2006,667.5838889
Poland,POL,2007,650.67
Poland,POL,2008,642.1825
Poland,POL,2009,602.8747222
Poland,POL,2010,640.5230556
Poland,POL,2011,639.2177778
Poland,POL,2012,595.7972222
Poland,POL,2013,620.8222222
Poland,POL,2014,575.0486111
Poland,POL,2015,566.0472222
Poland,POL,2016,575.6694444
Poland,POL,2017,578.8791667
Poland,POL,2018,587.3513684
Portugal,PRT,1965,6.88496
Portugal,PRT,1966,7.02452
Portugal,PRT,1967,6.98963
Portugal,PRT,1968,6.29183
Portugal,PRT,1969,5.9313
Portugal,PRT,1970,5.43121
Portugal,PRT,1971,5.02416
Portugal,PRT,1972,4.44266
Portugal,PRT,1973,6.57095
Portugal,PRT,1974,5.10557
Portugal,PRT,1975,4.79156
Portugal,PRT,1976,4.652
Portugal,PRT,1977,4.22169
Portugal,PRT,1978,4.97764
Portugal,PRT,1979,5.19861
Portugal,PRT,1980,4.0705
Portugal,PRT,1981,4.61711
Portugal,PRT,1982,4.25658
Portugal,PRT,1983,4.652
Portugal,PRT,1984,5.75685
Portugal,PRT,1985,8.94347
Portugal,PRT,1986,16.8635
Portugal,PRT,1987,21.95744
Portugal,PRT,1988,25.31851
Portugal,PRT,1989,28.24927
Portugal,PRT,1990,33.12224
Portugal,PRT,1991,34.70392
Portugal,PRT,1992,35.13423
Portugal,PRT,1993,38.2627
Portugal,PRT,1994,39.85601
Portugal,PRT,1995,48.86926
Portugal,PRT,1996,45.5896
Portugal,PRT,1997,41.47258
Portugal,PRT,1998,41.46095
Portugal,PRT,1999,43.05580274
Portugal,PRT,2000,43.17336283
Portugal,PRT,2001,36.91900469
Portugal,PRT,2002,40.70386026
Portugal,PRT,2003,38.96787342
Portugal,PRT,2004,38.55311273
Portugal,PRT,2005,38.79613321
Portugal,PRT,2006,38.41465758
Portugal,PRT,2007,33.43719203
Portugal,PRT,2008,29.26132423
Portugal,PRT,2009,33.21664071
Portugal,PRT,2010,19.16190201
Portugal,PRT,2011,25.82856691
Portugal,PRT,2012,33.85138285
Portugal,PRT,2013,30.81541787
Portugal,PRT,2014,31.15742128
Portugal,PRT,2015,37.91404423
Portugal,PRT,2016,33.09898
Portugal,PRT,2017,37.76261
Portugal,PRT,2018,31.66849
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0
Qatar,QAT,2012,0
Qatar,QAT,2013,0
Qatar,QAT,2014,0
Qatar,QAT,2015,0
Qatar,QAT,2016,0
Qatar,QAT,2017,0
Qatar,QAT,2018,0
Romania,ROU,1965,50.70245364
Romania,ROU,1966,54.60552926
Romania,ROU,1967,60.51018214
Romania,ROU,1968,66.33977587
Romania,ROU,1969,76.66040855
Romania,ROU,1970,83.29063319
Romania,ROU,1971,87.96932
Romania,ROU,1972,92.08634
Romania,ROU,1973,103.69308
Romania,ROU,1974,109.05451
Romania,ROU,1975,113.05523
Romania,ROU,1976,114.74158
Romania,ROU,1977,116.1837
Romania,ROU,1978,130.46534
Romania,ROU,1979,140.51366
Romania,ROU,1980,143.79332
Romania,ROU,1981,151.14348
Romania,ROU,1982,144.42134
Romania,ROU,1983,166.85561
Romania,ROU,1984,166.56486
Romania,ROU,1985,173.54286
Romania,ROU,1986,175.76419
Romania,ROU,1987,188.19666
Romania,ROU,1988,203.79249
Romania,ROU,1989,203.55989
Romania,ROU,1990,146.0578438
Romania,ROU,1991,121.9110563
Romania,ROU,1992,120.0315785
Romania,ROU,1993,118.7218894
Romania,ROU,1994,118.8932458
Romania,ROU,1995,122.8741948
Romania,ROU,1996,122.7875745
Romania,ROU,1997,111.5797784
Romania,ROU,1998,94.03422544
Romania,ROU,1999,81.74531616
Romania,ROU,2000,85.53638215
Romania,ROU,2001,88.45867551
Romania,ROU,2002,95.27037814
Romania,ROU,2003,106.6174668
Romania,ROU,2004,104.8418681
Romania,ROU,2005,99.98216797
Romania,ROU,2006,113.2540797
Romania,ROU,2007,114.2086934
Romania,ROU,2008,109.8872645
Romania,ROU,2009,87.61161609
Romania,ROU,2010,81.89478492
Romania,ROU,2011,95.46504108
Romania,ROU,2012,88.00536137
Romania,ROU,2013,68.35554597
Romania,ROU,2014,67.58776826
Romania,ROU,2015,70.08957897
Romania,ROU,2016,62.37897038
Romania,ROU,2017,62.510087
Romania,ROU,2018,61.75847141
Russia,RUS,1985,2303.885009
Russia,RUS,1986,2366.460974
Russia,RUS,1987,2402.564186
Russia,RUS,1988,2367.101899
Russia,RUS,1989,2288.86727
Russia,RUS,1990,2120.213418
Russia,RUS,1991,1942.911037
Russia,RUS,1992,1825.706546
Russia,RUS,1993,1647.869752
Russia,RUS,1994,1441.225156
Russia,RUS,1995,1388.345667
Russia,RUS,1996,1362.637002
Russia,RUS,1997,1256.44822
Russia,RUS,1998,1176.450704
Russia,RUS,1999,1185.992627
Russia,RUS,2000,1230.056738
Russia,RUS,2001,1199.908025
Russia,RUS,2002,1204.939462
Russia,RUS,2003,1212.413502
Russia,RUS,2004,1161.751929
Russia,RUS,2005,1099.902635
Russia,RUS,2006,1128.362676
Russia,RUS,2007,1092.243534
Russia,RUS,2008,1171.353994
Russia,RUS,2009,1071.748981
Russia,RUS,2010,1053.017672
Russia,RUS,2011,1093.41771
Russia,RUS,2012,1144.689728
Russia,RUS,2013,1052.71271
Russia,RUS,2014,1018.227434
Russia,RUS,2015,1071.68124
Russia,RUS,2016,1037.9775
Russia,RUS,2017,976.1059
Russia,RUS,2018,1023.807981
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0.091765352
Saudi Arabia,SAU,2002,0.144202696
Saudi Arabia,SAU,2003,0.183530704
Saudi Arabia,SAU,2004,0.1638667
Saudi Arabia,SAU,2005,0.325321282
Saudi Arabia,SAU,2006,0.230534228
Saudi Arabia,SAU,2007,0.645175971
Saudi Arabia,SAU,2008,0.746419373
Saudi Arabia,SAU,2009,0.273473858
Saudi Arabia,SAU,2010,0.786029232
Saudi Arabia,SAU,2011,0.746058866
Saudi Arabia,SAU,2012,0.858471423
Saudi Arabia,SAU,2013,1.115971555
Saudi Arabia,SAU,2014,1.929104392
Saudi Arabia,SAU,2015,1.54034698
Saudi Arabia,SAU,2016,1.029082876
Saudi Arabia,SAU,2017,1.21261358
Saudi Arabia,SAU,2018,1.21261358
Singapore,SGP,1965,0.04652
Singapore,SGP,1966,0.05815
Singapore,SGP,1967,0.03489
Singapore,SGP,1968,0.06978
Singapore,SGP,1969,0.03489
Singapore,SGP,1970,0.03489
Singapore,SGP,1971,0.0461711
Singapore,SGP,1972,0.03483185
Singapore,SGP,1973,0.05049746
Singapore,SGP,1974,0.06183671
Singapore,SGP,1975,0.01483988
Singapore,SGP,1976,0.03916984
Singapore,SGP,1977,0.05049746
Singapore,SGP,1978,0.05360267
Singapore,SGP,1979,0.00783862
Singapore,SGP,1980,0.03463414
Singapore,SGP,1981,0.05360267
Singapore,SGP,1982,0.01896853
Singapore,SGP,1983,0.03793706
Singapore,SGP,1984,0.05813837
Singapore,SGP,1985,0.13194235
Singapore,SGP,1986,0.08163097
Singapore,SGP,1987,0.13646642
Singapore,SGP,1988,0.15997065
Singapore,SGP,1989,0.14430504
Singapore,SGP,1990,0.24944024
Singapore,SGP,1991,0.14760796
Singapore,SGP,1992,0.2148061
Singapore,SGP,1993,0.2382987
Singapore,SGP,1994,0.28530716
Singapore,SGP,1995,0.1331635
Singapore,SGP,1996,0.00330292
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0.07832805
Singapore,SGP,2003,0.10183228
Singapore,SGP,2004,0.08042145
Singapore,SGP,2005,0.097692
Singapore,SGP,2006,0.05815
Singapore,SGP,2007,0.094203
Singapore,SGP,2008,0.056987
Singapore,SGP,2009,0.04652
Singapore,SGP,2010,0.090714
Singapore,SGP,2011,0.074432
Singapore,SGP,2012,0.289587
Singapore,SGP,2013,3.064505
Singapore,SGP,2014,4.518255
Singapore,SGP,2015,4.726432
Singapore,SGP,2016,4.95438
Singapore,SGP,2017,10.446066
Singapore,SGP,2018,10.61368476
Slovakia,SVK,1965,70.23055507
Slovakia,SVK,1966,71.11373001
Slovakia,SVK,1967,68.57308978
Slovakia,SVK,1968,72.11788782
Slovakia,SVK,1969,75.85625845
Slovakia,SVK,1970,76.47327108
Slovakia,SVK,1971,80.22374
Slovakia,SVK,1972,81.65423
Slovakia,SVK,1973,79.39801
Slovakia,SVK,1974,79.13052
Slovakia,SVK,1975,78.79325
Slovakia,SVK,1976,78.09545
Slovakia,SVK,1977,80.21211
Slovakia,SVK,1978,84.10816
Slovakia,SVK,1979,82.72419
Slovakia,SVK,1980,94.15648
Slovakia,SVK,1981,91.63277
Slovakia,SVK,1982,93.2726
Slovakia,SVK,1983,93.40053
Slovakia,SVK,1984,99.35509
Slovakia,SVK,1985,98.56425
Slovakia,SVK,1986,91.03964
Slovakia,SVK,1987,95.63349
Slovakia,SVK,1988,99.6691
Slovakia,SVK,1989,96.13358
Slovakia,SVK,1990,91.07610005
Slovakia,SVK,1991,80.93565882
Slovakia,SVK,1992,72.10889587
Slovakia,SVK,1993,71.18895124
Slovakia,SVK,1994,63.49457813
Slovakia,SVK,1995,63.31123118
Slovakia,SVK,1996,62.28408121
Slovakia,SVK,1997,58.49132887
Slovakia,SVK,1998,53.26533022
Slovakia,SVK,1999,52.9745337
Slovakia,SVK,2000,49.75396573
Slovakia,SVK,2001,51.43757105
Slovakia,SVK,2002,49.82380388
Slovakia,SVK,2003,53.99061191
Slovakia,SVK,2004,52.95689099
Slovakia,SVK,2005,49.09387019
Slovakia,SVK,2006,51.19867922
Slovakia,SVK,2007,45.88003599
Slovakia,SVK,2008,45.7552112
Slovakia,SVK,2009,44.54377225
Slovakia,SVK,2010,44.78709511
Slovakia,SVK,2011,42.45844347
Slovakia,SVK,2012,40.04156665
Slovakia,SVK,2013,39.80115129
Slovakia,SVK,2014,39.08955811
Slovakia,SVK,2015,37.68275842
Slovakia,SVK,2016,37.1930889
Slovakia,SVK,2017,38.86544801
Slovakia,SVK,2018,40.47388105
Slovenia,SVN,1965,0
Slovenia,SVN,1966,0
Slovenia,SVN,1967,0
Slovenia,SVN,1968,0
Slovenia,SVN,1969,0
Slovenia,SVN,1970,0
Slovenia,SVN,1971,0
Slovenia,SVN,1972,0
Slovenia,SVN,1973,0
Slovenia,SVN,1974,0
Slovenia,SVN,1975,0
Slovenia,SVN,1976,0
Slovenia,SVN,1977,0
Slovenia,SVN,1978,0
Slovenia,SVN,1979,0
Slovenia,SVN,1980,0
Slovenia,SVN,1981,0
Slovenia,SVN,1982,0
Slovenia,SVN,1983,0
Slovenia,SVN,1984,0
Slovenia,SVN,1985,0
Slovenia,SVN,1986,0
Slovenia,SVN,1987,0
Slovenia,SVN,1988,0
Slovenia,SVN,1989,0
Slovenia,SVN,1990,18.300968
Slovenia,SVN,1991,16.708821
Slovenia,SVN,1992,17.405458
Slovenia,SVN,1993,16.590195
Slovenia,SVN,1994,15.452781
Slovenia,SVN,1995,16.029629
Slovenia,SVN,1996,14.79336
Slovenia,SVN,1997,16.401789
Slovenia,SVN,1998,16.609966
Slovenia,SVN,1999,15.194595
Slovenia,SVN,2000,15.78777152
Slovenia,SVN,2001,16.73837283
Slovenia,SVN,2002,18.23345585
Slovenia,SVN,2003,17.30133461
Slovenia,SVN,2004,17.59021218
Slovenia,SVN,2005,17.65080448
Slovenia,SVN,2006,17.99839029
Slovenia,SVN,2007,18.29556005
Slovenia,SVN,2008,17.62707928
Slovenia,SVN,2009,16.36615468
Slovenia,SVN,2010,16.69720263
Slovenia,SVN,2011,16.92710447
Slovenia,SVN,2012,16.07212502
Slovenia,SVN,2013,15.52471255
Slovenia,SVN,2014,12.25306562
Slovenia,SVN,2015,12.38263545
Slovenia,SVN,2016,13.2355215
Slovenia,SVN,2017,13.19451412
Slovenia,SVN,2018,12.99859332
South & Central America,,1965,67.22144777
South & Central America,,1966,67.89505666
South & Central America,,1967,71.8974723
South & Central America,,1968,68.96655488
South & Central America,,1969,75.03188438
South & Central America,,1970,83.17476814
South & Central America,,1971,77.2971316
South & Central America,,1972,75.72361287
South & Central America,,1973,79.03736093
South & Central America,,1974,86.27546009
South & Central America,,1975,90.53494322
South & Central America,,1976,91.11081281
South & Central America,,1977,104.1116312
South & Central America,,1978,111.5677214
South & Central America,,1979,117.9957902
South & Central America,,1980,125.1008601
South & Central America,,1981,123.5137873
South & Central America,,1982,124.2256436
South & Central America,,1983,138.1845505
South & Central America,,1984,158.6632304
South & Central America,,1985,183.8422473
South & Central America,,1986,185.6527717
South & Central America,,1987,204.6478119
South & Central America,,1988,202.7832469
South & Central America,,1989,218.9994
South & Central America,,1990,183.9857725
South & Central America,,1991,194.7149756
South & Central America,,1992,204.2640427
South & Central America,,1993,206.9637737
South & Central America,,1994,219.3471939
South & Central America,,1995,222.7972075
